ISO,Year,Value
HTI,1986,2.8314369759266604
HTI,1987,2.89080716861148
HTI,1988,2.75847205602984
HTI,1989,2.7557094752541804
HTI,1990,2.59133882543364
HTI,1991,2.63451463105682
HTI,1992,2.75326217480994
HTI,1993,2.63463497510203
HTI,1994,2.88821584922884
HTI,1995,2.72984236079738
HTI,1996,2.64461393488127
HTI,1997,2.6285168555541296
HTI,1998,2.5904669936655496
HTI,1999,2.62836817993452
HTI,2000,2.64055475221118
HTI,2001,2.66620130862394
HTI,2002,2.67754187735943
HTI,2003,2.70966261797194
HTI,2004,3.0345848464726504
HTI,2005,3.1567753769809705
HTI,2006,3.08526726564828
HTI,2007,3.14090702796705
HTI,2008,3.02254866372833
HTI,2009,3.1758993244885296
HTI,2010,3.50589416453263
HTI,2011,3.266665198132
HTI,2012,3.1576843265907
HTI,2013,3.3691132010675098
HTI,2014,3.3223773241744703
HTI,2015,3.347539477808509
HND,1970,5.14490669803036
HND,1971,5.0852970828361705
HND,1972,5.00691501490912
HND,1973,4.6232039931244415
HND,1974,4.70157423198829
HND,1975,4.86547510009279
HND,1976,4.37208004985928
HND,1977,4.32001163840827
HND,1978,4.28230434763197
HND,1979,3.80600445728274
HND,1980,4.466467724080339
HND,1981,4.23455067928877
HND,1982,4.22732426299331
HND,1983,4.566700291790781
HND,1984,4.61982698018417
HND,1985,4.2149675807791
HND,1986,3.91396926335525
HND,1987,3.80797643077848
HND,1988,3.74868255154281
HND,1989,3.7321394463918094
HND,1990,3.98763091048065
HND,1991,3.77159854471919
HND,1992,3.7824177165947903
HND,1993,3.6669930943689706
HND,1994,4.29720702380225
HND,1995,3.88244709192693
HND,1996,4.19613752125861
HND,1997,4.09331137121901
HND,1998,3.86446543668374
HND,1999,4.051047053723
HND,2000,4.07895532224141
HND,2001,4.12352858923143
HND,2002,4.0942980898974515
HND,2003,4.3570545661898
HND,2004,4.21910716316602
HND,2005,4.09575233176632
HND,2006,4.14404736403161
HND,2007,4.0727881537992
HND,2008,3.82448833097406
HND,2009,4.02269489353552
HND,2010,3.82165087001033
HND,2011,3.60854079670365
HND,2012,3.53033139824888
HND,2013,3.54153829210845
HND,2014,3.35455997657192
HND,2015,3.32525559837385
IND,1970,10.7009110781021
IND,1971,10.6030578486418
IND,1972,10.5339160843621
IND,1973,10.7196393787013
IND,1974,10.677294292669501
IND,1975,10.414132977409698
IND,1976,10.361414365078
IND,1977,10.1516797605861
IND,1978,10.0619148966574
IND,1979,10.2411189167884
IND,1980,9.729301022349741
IND,1981,9.861187735142927
IND,1982,9.862801837065259
IND,1983,9.725315829928382
IND,1984,9.53020705078777
IND,1985,9.2556686732888
IND,1986,9.105266541235501
IND,1987,8.87799273067891
IND,1988,8.72489510570894
IND,1989,8.61207681373323
IND,1990,8.41052841049353
IND,1991,8.59920332063655
IND,1992,8.52799399073334
IND,1993,8.143962379234651
IND,1994,7.80632273041552
IND,1995,7.61741434925274
IND,1996,7.49149613752064
IND,1997,7.29868623946843
IND,1998,7.077614186991731
IND,1999,6.92025736452837
IND,2000,6.66986532313931
IND,2001,6.52722237985574
IND,2002,6.2950400090560805
IND,2003,6.14418286107872
IND,2004,5.71413533164468
IND,2005,5.48547226269741
IND,2006,5.419645647753099
IND,2007,5.38049973779158
IND,2008,5.40631570936238
IND,2009,5.069462766931821
IND,2010,4.788277801457848
IND,2011,4.93894923858915
IND,2012,4.7592111379132405
IND,2013,4.55142211466414
IND,2014,4.37051185322564
IND,2015,4.1653360489815485
IDN,1970,9.73998111851124
IDN,1971,9.29415843775284
IDN,1972,8.80784046253934
IDN,1973,8.51618315161399
IDN,1974,8.313612098005821
IDN,1975,7.778565425629848
IDN,1976,7.331015883188879
IDN,1977,6.93714707772156
IDN,1978,6.898344589547322
IDN,1979,6.7267830420803785
IDN,1980,6.597863573507191
IDN,1981,6.608922240838388
IDN,1982,6.30344557984675
IDN,1983,5.54002425858173
IDN,1984,5.130515285432138
IDN,1985,4.663568214468861
IDN,1986,4.93101093567686
IDN,1987,4.91958364764094
IDN,1988,5.15832964137612
IDN,1989,5.00475064633878
IDN,1990,4.74749736810625
IDN,1991,4.70786925663793
IDN,1992,4.38857621160321
IDN,1993,4.131158844879
IDN,1994,3.97968687565582
IDN,1995,4.08886751754635
IDN,1996,4.26190442955378
IDN,1997,4.05428543737262
IDN,1998,4.67584973432018
IDN,1999,4.55754722440261
IDN,2000,4.78232105673141
IDN,2001,4.7308835636504005
IDN,2002,5.26042183251145
IDN,2003,5.20103352386497
IDN,2004,5.12155678822222
IDN,2005,5.23427235523355
IDN,2006,4.92117285858878
IDN,2007,5.14591470561877
IDN,2008,4.76706414845856
IDN,2009,4.39910655222955
IDN,2010,4.54819623754229
IDN,2011,4.54430527629508
IDN,2012,4.61337616824062
IDN,2013,4.39469771382008
IDN,2014,3.52346203788446
IDN,2015,3.5208323602129306
IRN,1970,1.47920912972123
IRN,1971,1.41762103150182
IRN,1972,1.31885411129048
IRN,1973,1.34736843468
IRN,1974,1.42790348943147
IRN,1975,1.6437376604070402
IRN,1976,1.6016964587781102
IRN,1977,1.88016327324451
IRN,1978,2.6749906265902097
IRN,1979,2.13720464229762
IRN,1980,2.8595230897037
IRN,1981,3.0590317942375296
IRN,1982,2.87588147101754
IRN,1983,2.73876585175039
IRN,1984,3.14200837803729
IRN,1985,3.2110293129116703
IRN,1986,3.2998025761463
IRN,1987,3.3709321678824105
IRN,1988,3.61654163279804
IRN,1989,3.60552185309259
IRN,1990,3.66113424980813
IRN,1991,3.48844320973986
IRN,1992,3.41330178640979
IRN,1993,3.77683910144752
IRN,1994,4.07030675021884
IRN,1995,4.12219869487042
IRN,1996,4.01029303337152
IRN,1997,4.13453168052876
IRN,1998,4.1898496769788505
IRN,1999,4.0472325233226405
IRN,2000,3.93949097861726
IRN,2001,4.13995761323663
IRN,2002,3.86257523256828
IRN,2003,3.7335760863153498
IRN,2004,3.88204752412986
IRN,2005,3.93931889812864
IRN,2006,4.01804213064655
IRN,2007,3.9332428544815
IRN,2008,3.62226541455977
IRN,2009,3.81012928207366
IRN,2010,3.44150346858172
IRN,2011,3.48060751437
IRN,2012,3.85137343409815
IRN,2013,4.00902053014377
IRN,2014,3.9847000230971097
IRN,2015,4.10899299606331
ISR,1970,0.8776972741563341
ISR,1971,0.8529139720784621
ISR,1972,0.8586917304735691
ISR,1973,0.8018895490853791
ISR,1974,0.825348464096489
ISR,1975,0.900808179608244
ISR,1976,0.7984591852774079
ISR,1977,0.797449368480359
ISR,1978,0.7824075590512609
ISR,1979,0.752789863930053
ISR,1980,0.740333380109245
ISR,1981,0.722931222684311
ISR,1982,0.762168075449408
ISR,1983,0.723139948043443
ISR,1984,0.7282697276425649
ISR,1985,0.7048024478561351
ISR,1986,0.7090463646855709
ISR,1987,0.695205587492075
ISR,1988,0.7294456304661371
ISR,1989,0.724035276229093
ISR,1990,0.7298755199383041
ISR,1991,0.741568012991354
ISR,1992,0.7121922596083771
ISR,1993,0.777819608007521
ISR,1994,0.74713189814174
ISR,1995,0.8266994508715401
ISR,1996,0.7770014214509431
ISR,1997,0.691963124436364
ISR,1998,0.861115728467544
ISR,1999,0.860593255108475
ISR,2000,0.7496608507015501
ISR,2001,0.653295623624031
ISR,2002,0.738700477792248
ISR,2003,0.7253103496730771
ISR,2004,0.662591126239416
ISR,2005,0.622736445998591
ISR,2006,0.597894887264901
ISR,2007,0.599185148845625
ISR,2008,0.540371095964242
ISR,2009,0.5876087735514971
ISR,2010,0.581129349044068
ISR,2011,0.55868029581027
ISR,2012,0.564447644181579
ISR,2013,0.531846872790404
ISR,2014,0.5166881468622551
ISR,2015,0.510540475887762
ITA,1970,0.7575201663653991
ITA,1971,0.734897422239759
ITA,1972,0.727158499326365
ITA,1973,0.722972775783297
ITA,1974,0.6705960510739979
ITA,1975,0.654857893539454
ITA,1976,0.634405311430588
ITA,1977,0.614130471087143
ITA,1978,0.595755976374259
ITA,1979,0.593161623853596
ITA,1980,0.6048804155517801
ITA,1981,0.583235588700168
ITA,1982,0.565366701974833
ITA,1983,0.5521087518693389
ITA,1984,0.5341454275615201
ITA,1985,0.517581680420775
ITA,1986,0.5028228276139389
ITA,1987,0.519246667527299
ITA,1988,0.5065285573753521
ITA,1989,0.511918143082245
ITA,1990,0.4972670778006
ITA,1991,0.496140297960658
ITA,1992,0.4987221792319481
ITA,1993,0.446049573306974
ITA,1994,0.434237536765
ITA,1995,0.433717194401
ITA,1996,0.4196922418390121
ITA,1997,0.4227579355367271
ITA,1998,0.4209265464940479
ITA,1999,0.4358791203294121
ITA,2000,0.4283640363777971
ITA,2001,0.4246669409972221
ITA,2002,0.448101703550944
ITA,2003,0.45809860367
ITA,2004,0.476101391408696
ITA,2005,0.464232224741622
ITA,2006,0.465193108826455
ITA,2007,0.450805753736979
ITA,2008,0.421886695764737
ITA,2009,0.398913993863687
ITA,2010,0.40365982973022
ITA,2011,0.376383207430055
ITA,2012,0.369077931071348
ITA,2013,0.370536223478286
ITA,2014,0.370571438614857
ITA,2015,0.3684078015914121
JAM,1970,3.45751567088336
JAM,1971,3.45104082610294
JAM,1972,2.29421907265177
JAM,1973,2.16648694221114
JAM,1974,3.76115688137994
JAM,1975,2.5029217001509503
JAM,1976,2.29200433411644
JAM,1977,2.18212722623257
JAM,1978,2.2181269146533
JAM,1979,1.64596807291173
JAM,1980,2.30003114807023
JAM,1981,2.22975669386688
JAM,1982,2.2046975242557703
JAM,1983,2.08476227942397
JAM,1984,2.09058045266885
JAM,1985,2.11394864166927
JAM,1986,2.11694172645904
JAM,1987,2.18028614070037
JAM,1988,2.26544747260006
JAM,1989,3.26927696445086
JAM,1990,3.36878794955378
JAM,1991,2.83672606724954
JAM,1992,2.66344617673477
JAM,1993,2.40349321300348
JAM,1994,2.40056267951931
JAM,1995,2.4258907424538703
JAM,1996,2.2185327552797403
JAM,1997,2.25898769982307
JAM,1998,2.6268354747402003
JAM,1999,2.4190134902456
JAM,2000,2.52503420456584
JAM,2001,2.63983751219171
JAM,2002,2.70643463963632
JAM,2003,2.59845011801781
JAM,2004,2.23785550807094
JAM,2005,2.15652655523995
JAM,2006,2.44900525799286
JAM,2007,2.6942549267020803
JAM,2008,2.1771083127785102
JAM,2009,1.72693259659625
JAM,2010,1.7883673824631297
JAM,2011,2.00738994250717
JAM,2012,1.78595402938144
JAM,2013,1.78609414128983
JAM,2014,1.82058059848801
JAM,2015,1.7554693435939
JOR,1970,2.72130902847058
JOR,1971,3.34995131187958
JOR,1972,3.2866289913858098
JOR,1973,3.66402942993336
JOR,1974,4.0545197254977285
JOR,1975,4.30167452344385
JOR,1976,5.2518004729048
JOR,1977,5.528543402166281
JOR,1978,6.18091867403079
JOR,1979,5.5152826464704585
JOR,1980,4.6922297439655
JOR,1981,5.09325623041452
JOR,1982,5.406146853040591
JOR,1983,5.52632654631388
JOR,1984,5.66575433859642
JOR,1985,5.776174881101331
JOR,1986,5.408618806888031
JOR,1987,6.444363169074482
JOR,1988,4.63707483363301
JOR,1989,5.04449593442593
JOR,1990,4.43013243717422
JOR,1991,4.102663959806
JOR,1992,5.70505760547724
JOR,1993,6.043003450456751
JOR,1994,6.05659836337186
JOR,1995,5.75126013331913
JOR,1996,5.99999256739415
JOR,1997,6.0815160362409815
JOR,1998,5.5111250735111
JOR,1999,5.12562930097151
JOR,2000,5.119004995379281
JOR,2001,4.84909238808275
JOR,2002,5.073815025071251
JOR,2003,4.8140806945867
JOR,2004,6.86711083357548
JOR,2005,4.333002705399911
JOR,2006,3.70207431785979
JOR,2007,3.530097638021
JOR,2008,3.21093530492455
JOR,2009,3.2588369013967204
JOR,2010,3.73650733908693
JOR,2011,3.8560295814653514
JOR,2012,3.91505286316161
JOR,2013,3.7910850025852696
JOR,2014,3.76193461907423
JOR,2015,3.71359187268582
KEN,1970,7.3712553025158
KEN,1971,6.98392145301325
KEN,1972,6.77877340899472
KEN,1973,6.75559057734843
KEN,1974,6.68813043522036
KEN,1975,6.85965305800172
KEN,1976,6.470148658244691
KEN,1977,6.536401006370901
KEN,1978,6.05637313215256
KEN,1979,5.88724268993042
KEN,1980,5.90943517309867
KEN,1981,5.46532324919803
KEN,1982,5.66590579106505
KEN,1983,5.556424936928611
KEN,1984,5.1956053445184205
KEN,1985,5.56180722504182
KEN,1986,5.672893882001442
KEN,1987,5.43784832488279
KEN,1988,5.46611288929913
KEN,1989,5.36149456474222
KEN,1990,5.24938697601117
KEN,1991,5.19428314095956
KEN,1992,5.22807023014167
KEN,1993,4.88345482831447
KEN,1994,4.99582038175365
KEN,1995,4.95307439639666
KEN,1996,4.64331553428008
KEN,1997,4.69232898099247
KEN,1998,4.7315715198866
KEN,1999,4.8489334200900585
KEN,2000,4.63041441180904
KEN,2001,4.85356141381094
KEN,2002,5.08680900805285
KEN,2003,4.91801679597929
KEN,2004,4.8940394530074105
KEN,2005,5.38991076701931
KEN,2006,5.36622871881779
KEN,2007,5.11914081085228
KEN,2008,5.06761623058359
KEN,2009,5.4220479235169
KEN,2010,5.357443029653741
KEN,2011,4.7703997430862
KEN,2012,4.7649532102753
KEN,2013,4.5565218130204
KEN,2014,4.33506226038742
KEN,2015,4.2182320738190695
KOR,1970,1.8002280179148
KOR,1971,1.7471668398734
KOR,1972,1.52977836581319
KOR,1973,1.57006115597228
KOR,1974,1.42304962085298
KOR,1975,1.48939661966068
KOR,1976,1.4718406897243
KOR,1977,1.6200057049566698
KOR,1978,1.6411108844355602
KOR,1979,1.60462967721528
KOR,1980,1.41434161162958
KOR,1981,1.40839791494539
KOR,1982,1.4468569259115902
KOR,1983,1.45843028366774
KOR,1984,1.3761190918082902
KOR,1985,1.3261058354479598
KOR,1986,1.30639378145
KOR,1987,1.28067071543032
KOR,1988,1.26959762347419
KOR,1989,1.25206913535934
KOR,1990,1.3318800058321398
KOR,1991,1.3886478909552198
KOR,1992,1.4648287606081998
KOR,1993,1.38181844725
KOR,1994,1.37913307383112
KOR,1995,1.34217044396538
KOR,1996,1.37750046107087
KOR,1997,1.34993501266527
KOR,1998,1.10854251458963
KOR,1999,1.06986128125352
KOR,2000,1.04977627502342
KOR,2001,1.04144186238711
KOR,2002,0.98798902491525
KOR,2003,1.01253433620109
KOR,2004,0.9539385638959492
KOR,2005,0.8388983316569041
KOR,2006,0.803218524542751
KOR,2007,0.79972134568012
KOR,2008,0.785509844027549
KOR,2009,0.7651428291391259
KOR,2010,0.717349576699636
KOR,2011,0.6922246092391229
KOR,2012,0.670727375887778
KOR,2013,0.65421620651225
KOR,2014,0.640200131368952
KOR,2015,0.629845126147716
KWT,1970,0.213810920967267
KWT,1971,0.238061768372649
KWT,1972,0.261160933464844
KWT,1973,0.284441314413049
KWT,1974,0.352595636750601
KWT,1975,0.371280397270127
KWT,1976,0.536060428842121
KWT,1977,0.651941725412213
KWT,1978,0.8838250913393709
KWT,1979,0.933951153669648
KWT,1980,1.30496280352361
KWT,1981,1.3983450589798
KWT,1982,2.07217792829212
KWT,1983,1.3055789217646
KWT,1984,1.4210282694028202
KWT,1985,1.32233150072075
KWT,1986,1.2240674267061598
KWT,1987,1.2090561594688
KWT,1988,1.52462055478131
KWT,1989,1.33672865714991
KWT,1990,0.8888511564334171
KWT,1991,0.226737283551356
KWT,1992,0.498067688749181
KWT,1993,0.7337302219929379
KWT,1994,0.85832673533146
KWT,1995,1.1025117021073898
KWT,1996,1.14824670009075
KWT,1997,1.0039218353084
KWT,1998,1.07725093067584
KWT,1999,1.1101304057711898
KWT,2000,1.03104632723521
KWT,2001,1.06672005442303
KWT,2002,1.12579951931194
KWT,2003,1.0603998098669598
KWT,2004,1.1905398962184
KWT,2005,0.914421112655819
KWT,2006,0.889919797598255
KWT,2007,1.03415979706492
KWT,2008,0.9029690005098558
KWT,2009,0.833920843491552
KWT,2010,0.83636616171131
KWT,2011,0.8339510299690029
KWT,2012,0.8296037516690999
KWT,2013,1.04741444601188
KWT,2014,1.05670379270961
KWT,2015,1.11614145513981
MDG,1970,7.08530349076267
MDG,1971,6.74067187872441
MDG,1972,6.71668675757162
MDG,1973,6.82205308237498
MDG,1974,7.08091806787098
MDG,1975,7.69345132126843
MDG,1976,9.064176927491198
MDG,1977,6.78495451656135
MDG,1978,12.2567518752455
MDG,1979,9.034640957343813
MDG,1980,7.56075724739262
MDG,1981,8.547240244558491
MDG,1982,8.6491042837069
MDG,1983,8.94605610234352
MDG,1984,8.8733455980012
MDG,1985,9.00965720840734
MDG,1986,9.235544163199537
MDG,1987,9.14010850746164
MDG,1988,8.93215351853906
MDG,1989,8.901720931719039
MDG,1990,8.99909780282616
MDG,1991,9.57691257793684
MDG,1992,9.64139904642864
MDG,1993,9.65082031192411
MDG,1994,9.72195035367743
MDG,1995,9.66618557627307
MDG,1996,9.53153709028818
MDG,1997,9.248145246726661
MDG,1998,8.83030313566094
MDG,1999,8.54762260177128
MDG,2000,8.24821073886983
MDG,2001,7.61359716859424
MDG,2002,8.622258924916391
MDG,2003,8.4352599503231
MDG,2004,8.35954853689317
MDG,2005,8.7466095061224
MDG,2006,8.91265420487222
MDG,2007,8.568136476965309
MDG,2008,8.70784912057361
MDG,2009,9.262921412828
MDG,2010,9.42315500331142
MDG,2011,9.31361486872905
MDG,2012,9.29404241823531
MDG,2013,8.80371949930912
MDG,2014,8.857486424241971
MDG,2015,8.83101764983058
MWI,1970,11.408103550488901
MWI,1971,11.628524934603698
MWI,1972,11.0968847441905
MWI,1973,10.9921181076006
MWI,1974,10.2964248070245
MWI,1975,9.95138158928236
MWI,1976,10.0655293139046
MWI,1977,9.91838118949589
MWI,1978,9.38089656642251
MWI,1979,9.09254658267208
MWI,1980,8.22257460253991
MWI,1981,9.8287877193037
MWI,1982,10.2280145783135
MWI,1983,9.20902666869815
MWI,1984,8.912559855838099
MWI,1985,8.39387843640709
MWI,1986,8.52451995056739
MWI,1987,8.537590011273089
MWI,1988,9.011100184004981
MWI,1989,9.06427938135849
MWI,1990,8.43521901944634
MWI,1991,8.55415733411477
MWI,1992,7.27642553924986
MWI,1993,8.81068281046658
MWI,1994,8.434306847589388
MWI,1995,9.53633490811245
MWI,1996,9.237954432672991
MWI,1997,8.28505579352081
MWI,1998,9.341244396042963
MWI,1999,10.8794700143801
MWI,2000,11.9451644496524
MWI,2001,12.419613078833
MWI,2002,10.4891098495391
MWI,2003,10.8526840277126
MWI,2004,10.147836432865804
MWI,2005,9.15504813517301
MWI,2006,11.700241935172999
MWI,2007,11.8916074357616
MWI,2008,11.3071622046735
MWI,2009,11.726829587801499
MWI,2010,10.936890126980801
MWI,2011,11.139758977446403
MWI,2012,11.803716018157301
MWI,2013,11.518256161977801
MWI,2014,11.1208826761119
MWI,2015,11.201162637565599
MYS,1970,4.49498312532152
MYS,1971,3.9102289292414
MYS,1972,3.82254094495009
MYS,1973,3.55460015560329
MYS,1974,3.4070426734097303
MYS,1975,3.58656464534329
MYS,1976,3.45738348056113
MYS,1977,3.3634126748096502
MYS,1978,3.5958541616192
MYS,1979,3.46188701187931
MYS,1980,3.67695888736568
MYS,1981,3.69708615988824
MYS,1982,3.77902938270632
MYS,1983,3.388301208720569
MYS,1984,3.48454112593989
MYS,1985,3.37978456979195
MYS,1986,3.36931257108796
MYS,1987,3.12301941757294
MYS,1988,3.195454742088641
MYS,1989,3.3524454172934703
MYS,1990,3.48420980577934
MYS,1991,3.59257939442912
MYS,1992,3.61221962086048
MYS,1993,3.55608237583511
MYS,1994,3.24260022656819
MYS,1995,3.32775967777806
MYS,1996,3.44169559644008
MYS,1997,3.5703288973934
MYS,1998,2.88710585314066
MYS,1999,3.20304739595714
MYS,2000,3.40756482273974
MYS,2001,3.19778720674518
MYS,2002,2.93303745266116
MYS,2003,3.1255198184531303
MYS,2004,3.0261401703627206
MYS,2005,3.03373364058542
MYS,2006,3.07615746219737
MYS,2007,3.1070909152047794
MYS,2008,3.07331965464852
MYS,2009,3.0354085009324105
MYS,2010,2.90264909852291
MYS,2011,2.74294975771809
MYS,2012,2.64855424267525
MYS,2013,2.61922292200625
MYS,2014,2.50382854695
MYS,2015,2.47596944016061
MLI,1970,12.432872064853001
MLI,1971,11.9139627093254
MLI,1972,9.808567173351179
MLI,1973,9.05755616269085
MLI,1974,10.4563029373852
MLI,1975,10.7236501900863
MLI,1976,9.70754943954276
MLI,1977,9.33570548193337
MLI,1978,10.501028626449301
MLI,1979,9.51438384923866
MLI,1980,10.3090143701797
MLI,1981,10.935781028470302
MLI,1982,10.771136053152
MLI,1983,11.246672692688598
MLI,1984,10.1633639961045
MLI,1985,9.88137234039763
MLI,1986,9.046066684311288
MLI,1987,9.19004369845215
MLI,1988,10.4435426101601
MLI,1989,9.81733665157634
MLI,1990,9.70345781716287
MLI,1991,10.4660559999515
MLI,1992,8.849240408140359
MLI,1993,9.083835981949099
MLI,1994,9.29005375428221
MLI,1995,9.369635748681151
MLI,1996,8.857385661666
MLI,1997,9.298203782175321
MLI,1998,9.601162580288143
MLI,1999,9.677114712670669
MLI,2000,9.60662669460584
MLI,2001,9.786257851717961
MLI,2002,9.93370513817506
MLI,2003,9.3995271211305
MLI,2004,9.706124484510061
MLI,2005,9.73988867044861
MLI,2006,9.25073572530791
MLI,2007,8.88643854596355
MLI,2008,8.73468086305842
MLI,2009,8.47108809006348
MLI,2010,8.05736189597932
MLI,2011,7.49424566094643
MLI,2012,7.335787962534652
MLI,2013,6.7104118866850495
MLI,2014,6.75458486412493
MLI,2015,6.5136068500470685
MRT,1970,5.70012767400763
MRT,1971,6.02950034636503
MRT,1972,7.52669877593629
MRT,1973,19.574945512603602
MRT,1974,19.1057227083585
MRT,1975,13.3564931969962
MRT,1976,13.7280608486507
MRT,1977,14.1765695775051
MRT,1978,12.1804174284132
MRT,1979,13.0785310847198
MRT,1980,12.7866208492311
MRT,1981,12.355939578232
MRT,1982,12.358341336677404
MRT,1983,11.8403511396265
MRT,1984,13.4089173176361
MRT,1985,13.534474048287999
MRT,1986,11.163126632999498
MRT,1987,13.0571177903471
MRT,1988,13.525338002280199
MRT,1989,15.194709005297598
MRT,1990,14.946610497511301
MRT,1991,13.977533103157
MRT,1992,12.6092894478737
MRT,1993,14.2540003563295
MRT,1994,14.4931666379687
MRT,1995,5.96369092616081
MRT,1996,6.036667268520759
MRT,1997,13.1477170343839
MRT,1998,13.3858929035921
MRT,1999,12.383680921548901
MRT,2000,8.52087299261478
MRT,2001,6.95341293289464
MRT,2002,7.578975497516919
MRT,2003,7.55549409642609
MRT,2004,7.722804764037219
MRT,2005,6.6587697845788005
MRT,2006,11.2011002306433
MRT,2007,8.26665643913223
MRT,2008,11.503322395076001
MRT,2009,8.55509893537825
MRT,2010,13.1289229510445
MRT,2011,12.526089425063
MRT,2012,8.69477714171118
MRT,2013,8.6765233937664
MRT,2014,8.50124844637727
MRT,2015,8.662511518570641
MUS,1970,8.27385727189639
MUS,1971,8.321649572786539
MUS,1972,9.050244999374053
MUS,1973,8.18514867031444
MUS,1974,7.45550356042696
MUS,1975,5.887047308729402
MUS,1976,6.84221181359864
MUS,1977,6.155400205220291
MUS,1978,6.358020261416692
MUS,1979,5.99579132412081
MUS,1980,5.30876258311384
MUS,1981,5.66392939077478
MUS,1982,6.309830532984481
MUS,1983,5.283170801643889
MUS,1984,4.90033578969049
MUS,1985,4.97148021384355
MUS,1986,4.88570500703146
MUS,1987,4.605592543955701
MUS,1988,3.91712070573931
MUS,1989,3.9848261207542
MUS,1990,3.68448985331771
MUS,1991,3.6636954523689504
MUS,1992,3.5982652843657204
MUS,1993,3.55565687456868
MUS,1994,3.2239891582997995
MUS,1995,3.2585104588475096
MUS,1996,3.14156984598333
MUS,1997,3.16329017586035
MUS,1998,3.11719695217973
MUS,1999,2.41891603854541
MUS,2000,2.72014790698886
MUS,2001,2.7749488236048503
MUS,2002,2.5716271768522003
MUS,2003,2.46119733018274
MUS,2004,2.47071622563175
MUS,2005,2.33261680631807
MUS,2006,2.19586870301796
MUS,2007,1.9231059199452296
MUS,2008,2.04889262717848
MUS,2009,1.8381641043990904
MUS,2010,1.76676668353399
MUS,2011,1.76108760084984
MUS,2012,1.6709249027009
MUS,2013,1.61143511384184
MUS,2014,1.5929850015225602
MUS,2015,1.53212038818437
MEX,1970,1.20971196264089
MEX,1971,1.1476717314136202
MEX,1972,1.12320336601649
MEX,1973,1.08811034183366
MEX,1974,1.06872846186667
MEX,1975,1.07476747046696
MEX,1976,1.03918221946102
MEX,1977,1.04828012383989
MEX,1978,1.0703529466560602
MEX,1979,1.00297950495046
MEX,1980,1.08146359396987
MEX,1981,1.09323328285823
MEX,1982,1.11526915240652
MEX,1983,1.13264064804132
MEX,1984,1.0736851420504
MEX,1985,1.08347573252384
MEX,1986,1.12102175303629
MEX,1987,1.17003125467129
MEX,1988,1.1438461918959
MEX,1989,1.13056141912758
MEX,1990,1.20926672300054
MEX,1991,1.19218414506164
MEX,1992,1.20877184485124
MEX,1993,1.2123362698282
MEX,1994,1.2343285913028
MEX,1995,1.20672247357782
MEX,1996,1.21859097517767
MEX,1997,1.1715515951782
MEX,1998,1.17395913960589
MEX,1999,1.17128466464054
MEX,2000,1.15550484613071
MEX,2001,1.18027522561929
MEX,2002,1.14786770256171
MEX,2003,1.17191197587329
MEX,2004,1.19189941051847
MEX,2005,1.20070454298035
MEX,2006,1.19715735511674
MEX,2007,1.17579083549413
MEX,2008,1.1548026627368402
MEX,2009,1.14868240804199
MEX,2010,1.14290954898004
MEX,2011,1.11505795324772
MEX,2012,1.16038748137864
MEX,2013,1.1760365441
MEX,2014,1.13729009484206
MEX,2015,1.13553118699083
MNG,1970,19.554753120479
MNG,1971,18.517462620503398
MNG,1972,19.3520917713107
MNG,1973,17.996047090080303
MNG,1974,18.7278813344489
MNG,1975,19.6952547417364
MNG,1976,17.4540169843644
MNG,1977,14.516888270444
MNG,1978,16.495516179959303
MNG,1979,19.2714089028254
MNG,1980,21.145480206154197
MNG,1981,24.2798813534963
MNG,1982,26.737384187920604
MNG,1983,25.0731453760857
MNG,1984,23.369714034270807
MNG,1985,25.957790020384607
MNG,1986,27.098697125925398
MNG,1987,27.6477795971273
MNG,1988,25.8761750497626
MNG,1989,25.388137947747307
MNG,1990,25.9952693186535
MNG,1991,24.2626175514688
MNG,1992,25.552622067125697
MNG,1993,26.5999617498042
MNG,1994,26.218804328250695
MNG,1995,24.9727230991175
MNG,1996,25.3060669240337
MNG,1997,24.230556615585602
MNG,1998,24.044178576901196
MNG,1999,23.9080153748663
MNG,2000,22.9183801530841
MNG,2001,21.4452039290599
MNG,2002,20.436117767094
MNG,2003,18.6035178980337
MNG,2004,17.334380531152
MNG,2005,16.2276148823683
MNG,2006,15.750960467362999
MNG,2007,15.735906358682199
MNG,2008,15.5284928475288
MNG,2009,17.793834873440698
MNG,2010,16.356242703446902
MNG,2011,14.742983981858401
MNG,2012,13.3371631882868
MNG,2013,13.404106491080999
MNG,2014,14.9736278256386
MNG,2015,15.246125852589998
MAR,1970,3.2903556199951804
MAR,1971,3.5425346585781403
MAR,1972,3.52472523086834
MAR,1973,3.3396155202391498
MAR,1974,3.61675503421915
MAR,1975,3.16607341170049
MAR,1976,3.3506836663065696
MAR,1977,3.31757483887613
MAR,1978,3.51438609909587
MAR,1979,3.4623829952624203
MAR,1980,3.21804275275801
MAR,1981,3.2763794178863903
MAR,1982,3.1943101905745697
MAR,1983,3.2185616522608704
MAR,1984,3.1487929611354
MAR,1985,3.0604520476518
MAR,1986,3.07333282057452
MAR,1987,3.0442512708270897
MAR,1988,3.2476154520091303
MAR,1989,3.1170818010397703
MAR,1990,3.07301091680347
MAR,1991,3.23998547128806
MAR,1992,3.25886768579303
MAR,1993,2.94582215311486
MAR,1994,2.9942686559285296
MAR,1995,2.80356969201237
MAR,1996,2.9510735131815
