Country,ISO,Description,Source,Year,Value,URL,DownloadDate,Variable,From
Bhutan,BTN,Food waste (Tonnes) Reporting Type G Food Waste Sector OOHC,Food Waste Index Report 2021 / WESR,2019,21098.2457,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Bhutan,BTN,Food waste (Tonnes) Reporting Type G Food Waste Sector RTL,Food Waste Index Report 2021 / WESR,2019,11935.05844,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Bolivia (Plurinational State of),BOL,Food waste (Tonnes) Reporting Type G Food Waste Sector HHS,Food Waste Index Report 2021 / WESR,2019,922011.56512,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Bolivia (Plurinational State of),BOL,Food waste (Tonnes) Reporting Type G Food Waste Sector RTL,Food Waste Index Report 2021 / WESR,2019,180067.51584,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Bolivia (Plurinational State of),BOL,Food waste (Tonnes) Reporting Type G Food Waste Sector OOHC,Food Waste Index Report 2021 / WESR,2019,318315.04729,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Bosnia and Herzegovina,BIH,Food waste (Tonnes) Reporting Type G Food Waste Sector HHS,Food Waste Index Report 2021 / WESR,2019,273269.2359,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Bosnia and Herzegovina,BIH,Food waste (Tonnes) Reporting Type G Food Waste Sector OOHC,Food Waste Index Report 2021 / WESR,2019,91266.29414,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Bosnia and Herzegovina,BIH,Food waste (Tonnes) Reporting Type G Food Waste Sector RTL,Food Waste Index Report 2021 / WESR,2019,51628.39459,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Botswana,BWA,Food waste (Tonnes) Reporting Type G Food Waste Sector HHS,Food Waste Index Report 2021 / WESR,2019,211801.64005,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Botswana,BWA,Food waste (Tonnes) Reporting Type G Food Waste Sector OOHC,Food Waste Index Report 2021 / WESR,2019,63692.86938,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
