"Country","Flow Type","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Ethiopia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","","1.63983212219228","0.722873765023001","0.69764730212467","0.661632278492733","0.5601323998661","0.440111463776441","0.471349639236376","0.221983731074909","0.476334357744246","0.5164682203748","0.507819879780137","0.514256937880741","0.567792529258301","0.603656376858394","0.64962592825038","0.679631097922369","0.744397729298549","0.653265680402647","0.642865260363894","0.610746126330849","0.633272236682073","0.665805819325277","0.695210912484311","",""
"Europe","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","14.956484071242","19.7743923745034","17.1539339963693","15.8878541552764","15.9922240287008","16.7817442074994","16.5626136297021","16.6998535902668","17.868096655674","18.2296264287371","18.7753733902289","18.5075800411827","19.0808063336229","20.0212674303805","21.2600918453276","21.8496065825803","22.383396190285","23.3312577923748","23.0450206742678","21.0243854522445","21.2103653217804","21.299780332259","21.2098928287857","21.3343522601987","21.5424002109127","21.8573397034033","",""
"Fiji Islands","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","8.54120934471183","15.5847234893653","8.83364480332665","8.68041943037572","8.61571155046718","8.18996722106311","7.42710525074604","7.10454103440839","5.27934635655505","6.4378141684873","5.7581705646906","5.77624435806267","5.82140308033312","6.37517933546079","7.81652766831021","7.8111344333309","8.2780668125068","7.62256672524855","6.79072077285978","6.02953158639861","5.95689608257205","6.06874615917641","5.85034902157276","7.18890068791476","7.21204997461786","7.21020080816459","",""
"Finland","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","19.9349931467773","18.675714624222","27.3681214594615","23.3625031487919","24.6173458404297","24.388165168937","24.0854924316541","24.1085443675102","25.8418614814129","29.490994776157","29.6070400708435","33.5884656022246","34.4338399640659","36.5251275461276","37.3250616484491","37.8201395708422","38.6910473550298","39.9302879966151","39.1507874230595","36.3380648012306","34.7935565614502","35.3436903704648","34.9970412804969","35.516505316922","35.0731997970677","35.2406060408939","",""
"France","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","17.0342404350172","17.360431232598","19.9027071870826","18.7492161495407","18.8550288732479","21.092497558566","19.0654887078262","17.7898073747273","19.1971508561837","19.5415953661817","20.0749417685513","19.2564857949775","20.0119149192551","20.8000811797136","21.6198259490884","21.7912915438014","22.0743261778591","22.7928342049547","22.8080104214361","21.9831375153486","20.9339644009569","20.5123394939079","20.5681208173565","20.6921571057253","20.9151068875095","21.1852022501277","",""
"Gabon","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","6.31888689015394","11.7374054946987","6.46831180233287","6.09882077804215","5.10564335812965","5.14202194488651","4.99799377331531","5.08008223192445","6.10531107803675","4.87878763684993","4.69478842887163","4.27126769726325","4.37181948072902","4.44649322923344","4.16861258129725","4.12269264184262","4.21649284558385","4.37368127742206","3.99984535953061","3.86859465261359","3.66995251424184","4.98259701083752","4.79248479537202","5.11693154971276","5.10606136378315","5.07094503423189","",""
"Gambia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.89378999597518","8.73263214989099","3.16144282796486","3.19058312241643","3.12279730317655","2.96733161560072","2.75688390356613","2.45807961760263","2.53022490921061","2.4078497300741","2.50668227459041","2.09387318947236","2.52175201923415","3.08800054060259","3.3134254947384","3.20027002336621","2.91853341766757","2.637739647389","2.7105711237253","2.95027222543915","2.8256273885087","2.42644704502146","2.40424119643098","2.36251419214325","2.2894779901058","2.29214858025721","",""
"Georgia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","10.6488325778244","6.94708815214598","8.55697013176098","2.70298598243626","2.93868677680104","3.34411845925669","2.89726968609168","2.98173530388748","3.06880631150536","3.38526739154235","3.67460716355357","4.07333774330511","4.59894983781433","5.20911863924279","5.64942948884964","6.45254583738516","6.6519428820088","6.7216485587952","6.62406461728718","7.37248346857224","7.68339784291554","8.08254923731124","8.21050646207198","8.4714114063361","",""
"Germany","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","19.2515835934888","19.4640021904355","20.9428737271145","19.8367865268083","20.357687472079","19.9031439882666","19.1666752574411","18.5094313985646","19.6765648032201","20.3119360836095","20.2063167367607","19.0910662410369","18.8504641790621","19.8492828463626","20.8193022579058","20.7195333143024","21.0385846785448","21.7985204660494","22.0215080705844","21.2856980252717","20.9101010828491","21.048596223559","21.5512554295616","21.8808112781169","22.2208079526364","22.5864340471129","",""
"Ghana","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.44174844444931","3.41427204465996","3.0336979342763","3.11112584933003","2.75738523529464","2.68376079314165","2.54232392350634","2.54997456539324","2.7549197657344","2.80561085779888","2.015898183022","2.18719256192299","2.29860150864802","2.37681544354023","2.66129155869777","3.01700081638133","3.20609613996352","3.22536269354268","3.1996557869925","2.96299877991819","3.24188914970449","3.34580528160877","3.28577229637694","3.5285521581359","3.56362461556335","3.55796792056065","",""
"Greece","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","19.5695835768339","21.4097325623115","22.7182773370601","23.5007899187902","23.5910374401141","25.5974602038554","26.3069800815504","27.3128376144521","29.3775682453518","30.5894420919716","32.1325499140408","32.036190418117","32.8056475554171","34.5654855435657","35.9578081994877","36.0103632793847","35.7156396003248","37.0521938942992","37.3141230926499","34.0441462776485","30.2369472482644","28.1596849721874","27.9190330002839","26.2359065862795","26.2070661008763","26.1755102894058","",""
"Guatemala","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.58526802341026","3.13626361214704","2.75707240366134","2.67521424558849","2.8410931697865","2.95895573328864","3.02484098640257","3.22565298838664","3.29618722194696","3.42863557696395","3.36411701597959","3.39955330025529","3.43518941334762","3.63872934062262","3.5926563346545","3.578085645661","3.67907465959518","3.89744114731596","3.67640084450729","3.48104037492493","3.40041280832589","3.50014678443088","3.55258495497262","3.71026894561671","3.81537872013189","3.81979186431879","",""
"Guinea","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.95200791106253","4.01605390828806","2.73739053001499","2.70083874590459","2.63554571028645","2.88434367501701","2.76790867072527","2.33659793604074","2.21864472740599","2.42253835169583","2.39230416749771","2.28243621197362","2.3506118251488","2.42994539071614","2.44051581385329","2.21577261735751","2.09019314526806","2.39523969465318","2.46424825238536","2.34355208258483","2.18203759469093","2.06008540208765","2.17203084385473","2.27485536951806","2.22305246854168","2.20785150441088","",""
"Guyana","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","60.9276533357768","68.7287868187127","86.8959771244153","104.318182828409","106.156110780803","106.139476671781","111.693680985712","109.340293845915","107.947142066631","102.480604278096","154.855163846741","108.265414182353","115.270395784187","97.085497423024","96.2257579881481","107.599000666671","99.3867595350307","110.92288751378","110.001376828642","103.894084441005","120.177457848949","144.24074889897","115.215015624794","116.662825396533","115.977146013905","116.73428629161","",""
"Haiti","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","1.26061136383579","2.38960562808221","1.25908381429256","1.14002980863805","1.12789221920619","1.09366975344401","1.06240197159065","1.06288834971204","1.04857355175599","1.04059457693331","0.991648822895985","0.990681173011783","0.955408507257543","0.934124939912918","1.03721451112611","1.11347400292916","1.10466496604116","1.17946103770677","1.11707902933809","1.21107745058766","1.33669564544322","1.27140019260928","1.24263021016582","1.3310647459379","1.32821277732023","1.34157340253777","",""
"Honduras","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.05424744201072","3.78623937473344","2.87305522460705","2.92193798018143","3.00690837343215","2.76297380353474","2.92043534319594","2.93739397528597","2.9686135147665","3.13390974684252","3.30360877964082","3.30306227736112","3.30604168240626","3.44006586477167","3.4058261734321","3.46096970414005","3.79529897764088","4.06481567795393","4.08690909942461","4.28486131431548","4.12922496710033","4.07080903884765","4.21708590508615","4.3215944739363","4.33220513760915","4.37177370818297","",""
"Hungary","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","10.3898311237652","11.5446474005429","10.7497582410076","11.0505943912255","11.3587866926535","10.4911473093976","10.0691934765352","10.1302712082665","9.80117655101845","9.94091685352054","9.65776336783445","11.0238244923636","11.7204541929707","13.0648421713181","15.3688691737537","16.8755186726102","15.0999224980878","14.9319865248271","16.0566057146871","14.5018919374893","13.2379831592431","13.1715955977297","12.5257707765174","13.1164888089655","14.1395021406456","14.3391789141436","",""
"Iceland","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","18.8195145783464","39.8983724896751","25.5495167260498","23.593173719334","23.6171540961822","22.9973797363285","25.4350062386843","25.6966385384057","36.1217369215584","39.0419281834641","42.517521887246","35.7594116259501","35.2570543635508","39.2369055012697","44.7808955794243","55.287961043994","59.5764223778362","57.5664554786111","43.9522599207181","31.4766892751705","31.2686991026342","33.0217431392705","33.4052147912692","33.6374425308551","33.8043893094789","34.0843651817561","",""
"India","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.97792347944854","2.9118275699082","2.96717092930949","2.79459927095775","2.81456183734363","2.85824827521631","2.86188066218133","2.88547056086673","2.88952014970969","2.98445515812064","2.78948327681912","2.89509100757981","2.79982157925266","3.12741479189843","3.13282188454223","3.26474592330284","3.47492078065444","3.8699147298506","3.86388321387783","4.0124434143607","4.17752935417943","4.4441237946289","4.42113818250452","4.32829486022666","4.38404753793718","4.45471359014983","",""
"Indonesia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.21353986999416","3.7078045319587","3.53353568673084","3.65842946580842","3.9483345396693","4.00703232330786","4.28824631201707","4.23519841420637","3.04522699110849","3.43157660371469","3.41825308210117","3.66391207734493","4.06845702949472","4.44302770947171","4.45382679551464","4.64500797581211","4.74035432866515","4.9001942902105","5.05254985893677","5.10418408491655","5.63829797889375","5.89160118759721","6.17984505776221","6.34538400701249","5.93590465021647","6.01851972102525","",""
"Iran","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","10.4499521410276","11.0690072669445","10.9490782047352","11.2776902916415","11.211054038961","11.4802061492376","11.4446337551213","11.404554179482","11.6765218031011","10.9438906809443","10.7001783840386","11.245937600879","11.6044034185016","11.9962914432508","12.7342241785946","13.2163291138609","13.9357392459253","14.4045777533144","13.4612577050656","14.3407921131545","13.9460950817682","14.5617366876036","13.9898400638943","13.3356888430431","13.6163191980144","13.8336123229651","",""
"Iraq","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","7.69968621368422","3.50018701704554","3.74869909723686","2.60156623129459","2.05476817721521","1.47213405798338","1.53141281148755","1.26624184292504","1.68057471712213","1.72901938082714","1.7491612954894","2.01661096590375","2.10299580340488","1.56153580904196","1.84223247024281","2.04940174060631","1.91356595340842","1.93549089490548","1.96570401586897","2.41132670066306","2.43248009372507","2.40829458413736","2.52035565551422","2.79857708742446","2.73519095594505","2.75148074472465","",""
"Ireland","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","13.4547117037775","16.2957068910463","14.2112941757096","13.2754400601647","14.4081932466741","15.9054037038592","16.3929786775909","17.5648396991715","19.7036743031687","20.8876028817446","22.7193934048908","20.9731913469247","22.2101762178593","24.221232144828","25.9736446644026","28.2345980921569","28.9570748743229","28.2247485081844","27.6662786583916","22.4028874635497","21.2959426370282","20.472934721541","20.3701240052204","20.6401651972925","20.9001951589292","21.1454580550351","",""
"Israel","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","16.5925855954032","24.392889089969","21.3393779424641","22.6317909874175","23.7657970205083","25.8004457180198","26.1868075262763","25.1620798051035","28.1332352103858","27.1327732270652","26.9409903468923","25.7259012264314","25.7807880016955","22.9366161100038","19.9356693809703","21.6913978379015","22.26998642158","23.2358582768776","22.4703951671655","21.890102993764","22.6856627595828","23.7678812015971","23.609441124688","23.9070633263655","23.843188530034","23.8332976192071","",""
"Italy","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","15.5182280418619","16.5046416060259","19.7113367807656","16.4962928003863","16.6610484120714","17.0885969179065","16.9683876029642","17.4824752079136","18.4733044219232","19.2449551679874","19.394097311812","19.2617690709973","20.2850302148044","21.9389097648921","22.8275031066869","23.1823698835381","24.1126522105436","24.7406571129627","24.1550641061886","22.7532843485676","22.20506569384","20.4214985665056","20.6472212521948","20.2662894207692","20.4876392377171","20.8737157634112","",""
"Jamaica","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","9.95056731352004","10.6950703305172","7.77592206978504","8.65299195545061","8.61132869837201","8.94149521598368","9.48737750463711","9.68786835278884","8.87568293995757","8.53443985654113","9.32056444091466","9.3662296697316","9.59537099696028","9.88756148047513","9.37931209223254","9.94696230760958","10.5900955026373","10.1806566279894","10.4001999746812","7.32031946365277","7.463581435205","8.43526314527398","8.26538338343048","8.14846919550053","8.34877399174577","8.26269853060947","",""
"Japan","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","21.6170188643639","20.9795320678278","23.889049128182","24.2222372528214","26.1676860979637","27.5235349832654","26.2744133035589","25.4338599261355","24.2169227131077","24.761746893256","27.3667901330277","25.9648106949562","24.8242296134395","24.9843768627906","26.1330668456342","26.52294808311","27.1634710376344","25.610827629372","26.1019872303894","23.4890830504993","23.9942016246616","25.6915363029055","26.7264211422793","25.4143088940829","24.6206958840917","25.0236824884353","",""
"Jordan","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","5.30235819884929","5.96243496484407","6.54417320344535","6.69874768176961","7.58775232483387","7.44181509102213","7.60213915428857","7.91761417638817","7.6572637438278","7.48264527320404","8.31259370786555","8.22393735385993","8.56012115972371","8.07876807274432","8.52185895634899","8.55685899558633","8.43020184737744","8.31470942233112","7.97431861877676","7.85088604908515","8.39900308565074","8.62512752628517","8.34083718650685","8.20356218966706","8.1790555742162","8.18275994605077","",""
"Kazakhstan","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","24.6122224771911","17.8379856618865","15.8197227701648","12.8577802729426","12.1669626613684","12.1242516237114","11.4992729850675","11.8020206382552","11.5975609438108","13.814084761157","13.7843006147725","14.1695633173582","14.3705863961062","14.8387322033126","16.6228522178197","18.7557309497372","16.7488960456437","17.8416702922957","16.7456039695354","18.113543274695","16.6442248901775","18.2745904481909","17.8160489455762","17.7826474395279","",""
"Kenya","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.00593940714304","3.22603302530027","2.76894170434116","2.38967148008793","2.41181774459639","2.52107301948797","2.33190881485496","2.38180755346888","2.50124973727037","2.61022921834222","2.81732022525077","2.82703177450658","2.79869062687546","2.62997287300277","2.65245662717285","2.88464269468138","2.90443626835297","2.89385528370864","2.8658615544711","2.97339339650422","2.9460292574103","2.87165311675624","3.08497430527783","3.17383314686894","3.08128430134526","3.07329571910299","",""
"Kuwait","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","32.6143481422224","63.6231696319584","35.5714317142773","50.8658104806501","55.7954011221763","60.7010887393091","63.4416004337245","57.0254629190348","56.0368974441287","49.378246360795","38.4795850674019","43.4347404199551","46.3295769544343","52.4413979436","58.1904868294232","58.2767294986226","55.2133372783739","58.4022440007075","56.4558287651232","50.256468475585","47.1769533511164","47.4544336979008","48.0950759756824","48.9572419872727","47.3620919762512","47.0605845407959","",""
"Kyrgyzstan","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","6.89776635802511","6.55633556033024","5.39892998990669","4.94274321203536","5.28184259723326","5.43060695143852","5.89525486506997","5.59599690047813","6.06030757742414","5.97164087849315","6.27381487251485","6.80360777664508","7.05546276081902","7.04261993521612","7.24877270429315","7.84963502142022","8.6468799129529","7.64450821606933","7.69102492475616","8.28226842499775","8.27740424876466","8.6397292374225","8.67344677106662","8.51504134201532","",""
"Laos","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","1.39590318277129","2.60300090425613","1.3241061816943","1.25567674992995","1.293088387696","1.23394620663703","1.25136037813239","1.27075391553346","1.1028838513771","1.15442270443306","1.32039144064464","1.29908269598638","1.53928181464613","1.6044632526636","1.68370534949055","2.45947536750141","3.23560888923599","3.41131574773799","3.90304800031892","5.11928708744931","5.21724390084951","5.26673476878655","5.5365571098632","5.99999331305466","6.21926748688203","6.6038932829248","",""
"Latin America + Caribbean","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","8.30028746585183","8.86552006660413","8.60113075604646","8.54340030899529","9.01118903164208","9.18394020325294","9.06254381534951","9.35813062394246","9.65956659125878","9.2342904761151","9.61403925550582","9.30719082120119","8.94551296159664","8.98334677418665","9.14644069325479","9.59517269912172","9.82006816825472","10.4553887101677","10.7682188420015","10.7152429099676","11.3201741983727","11.6292792142496","11.500285286152","11.9291191800063","11.9174148328353","12.07397366723","",""
"Latvia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","5.47519597473448","6.05334105737632","5.64818408169019","5.6466755064735","6.37266510868261","6.52300215885137","7.25864700888328","7.59747068411595","7.76524627437454","7.88800223440342","8.77915778741684","10.122999406195","11.9705091196689","13.5684217567301","16.0447009124166","19.5192951204258","18.7426139636184","15.0241689089017","15.1833559911945","17.2892660180136","18.5035256174249","18.9681508178762","20.939640707486","21.6966211165373","",""
"Lebanon","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","6.85365204610104","10.3407862674766","12.3405637683974","17.1449010673379","18.8838951310861","18.7470552903238","19.7337997651559","18.99513303008","18.7858135621524","16.5271475144148","14.5228983921518","15.094357974627","13.940821075711","13.4481877981253","14.2335551919604","13.5483248116001","15.3376364695353","13.9900411854235","14.9023918154256","16.9725736307979","18.2012401675199","18.0549946882395","17.3485565436572","16.3811930796162","15.6656484493494","15.3523173039732","",""
"Lesotho","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.78037087160586","23.1837090730389","4.43591468115349","3.64617224272923","3.14808245001212","2.42392999525608","2.51492636301351","2.60774942484716","2.27426933650704","2.47401348422591","2.41871987501515","2.45519038583716","2.32430972777339","2.42567403877652","2.52280096357716","3.85364624549029","7.50320515166117","12.2132716592284","7.66295217407618","4.88611418836191","6.09823300271662","8.37702821023636","12.7012084589208","11.3981612156341","11.4137715443365","11.4772647775995","",""
"Liberia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","1.58909851123009","3.89672332846094","1.38131782762319","1.06110685628472","0.847600057053767","0.578070459440748","0.621156920030521","0.720340761597944","0.788558437268504","0.814437701399286","0.778482611149224","0.798287874695292","0.888838733398183","0.625426733439557","0.719817361004043","0.767586860424505","1.00577404777352","1.03626734182448","0.893992809810111","1.00282459391579","0.938689840045073","0.917444318941144","1.24701457750718","1.73658157129109","1.76364241176157","1.68980641012489","",""
"Libya","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.57623255083247","5.52658244447359","4.24984346756915","4.57538703656104","4.09333890294992","3.61528140901094","3.81565854678234","3.86201236231174","4.20928820178805","3.74406357629731","3.34284933254192","3.03327785866043","3.03750475006891","2.63537563338293","2.51029256434606","2.64260666515787","3.18977679418616","3.17151417944848","3.30380586579633","2.94487686593608","3.27430707230177","2.99570873058328","4.07904824821836","3.7047615962178","3.73651282700195","3.80020062314862","",""
"Lithuania","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","11.7430294018513","15.8586988888665","12.2525032036187","11.2365089073308","12.9407908690443","13.7830419802497","14.1068867380528","13.7634943266677","14.0878196337569","14.3477833996305","16.3633292869122","19.1875840788249","21.4719395302185","23.330710550276","25.3771701897034","29.8926392884976","31.2019437841209","25.7579796724032","26.1827067392289","28.9852842757083","30.3678774975999","32.3283776625357","33.6711246373592","34.8655988299075","",""
"Luxembourg","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","53.0915720021897","67.5135846565982","67.0285896780787","64.8322207017517","68.4367208291608","68.3741804443486","66.1357415458937","69.7548776829042","75.934401052063","82.0923007716851","94.8011864060884","86.8419529393591","87.9836206333145","90.1464049306874","97.7661356362848","101.540381393784","103.193128068977","107.220680211921","105.472898228948","96.8828046758031","99.5899714307654","109.234643188886","102.852826120842","105.539499160373","105.043351006966","104.83318403837","",""
"Macedonia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","9.99390349073587","10.5323752979759","10.9551612466229","10.7811449345395","9.8999409182338","9.38691189202501","9.35919711406169","8.97195605398122","9.21457060482065","8.48225822807352","8.98296204575725","9.47597407833138","10.2545923263038","9.8098692345271","10.7005958980721","11.6830542836767","12.6552504639302","11.9860995084802","11.5961769610118","13.2782541938382","12.9095463617604","13.0539134773078","13.1167879554351","13.2768145346563","",""
"Madagascar","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","0.927541486579255","1.34560802005872","0.864483424072556","0.903141025559908","0.734041715817645","0.670354905837015","0.710480487653434","0.635184708692485","0.609578820364369","0.569358225286983","0.564746099524472","0.581725938786877","0.608145027004018","0.707935663536824","0.599934342402541","0.630307958374215","0.683579061845375","0.803193696814589","0.942925054993783","0.969474752418872","0.896002586774697","0.842211532549187","0.851426186387916","0.83484217383132","0.829098648876303","0.827765346462343","",""
"Malawi","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","1.21609373282894","1.97971002058579","1.09490287948323","1.38977737355551","0.889558045293191","0.990715479437049","1.2837938367107","1.20861980224788","1.01034057287917","1.15617973666633","1.14191605997554","1.05683734801368","1.06577467922544","1.03267878783267","0.989386488204263","1.01440426876823","1.12168081118436","1.0890463349779","1.16284186083943","1.39530581777334","1.31689563125464","1.24282778674697","1.28035539267827","1.23088328651673","1.21827746485782","1.21969886900159","",""
"Malaysia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","11.0643411541875","20.3222080793337","15.9646773966789","17.6497756787276","18.9859077445938","19.8462252116657","21.4047315348785","21.078653024962","13.9693023494633","14.8078498670158","18.9774683143166","16.5867051422637","16.4516883201718","16.7378125338895","17.2776306956262","17.6271446826663","18.636631589753","20.4464384216939","20.6156668763312","20.0452684006521","21.1483404754708","21.791875328326","22.7070605893335","23.9038529701916","23.5245870033363","23.8318895907412","",""
"Maldives","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.09630950940725","21.3772720148377","4.81192850758092","5.00918865478923","5.38846884151082","6.70084968709411","6.90508549378437","7.6399778169293","7.11431118938037","7.48493345679685","7.27850198299475","7.03612573519618","7.11505891841032","7.11985518447708","9.67008338973783","11.5095455916686","14.6947905651131","16.2019802545045","17.4430818687583","15.5542304713923","15.5929288130497","15.4755639097744","14.2709147170818","16.0656755271125","16.1796068995425","16.3896237388528","",""
"Mali","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.69780765909285","3.59529925405136","2.71291535023458","2.86578226522428","2.59902765546046","2.59863141908688","2.42220978694673","2.38042080055075","2.64352194800448","2.72707362389119","2.44975165036862","2.89410928742326","3.10085062573909","3.40333893159715","3.48189534356987","3.75074567298048","3.76970805733038","3.84795484135518","3.99081588280948","4.46667622348807","4.39106087931618","4.2519502670068","4.45099854254502","4.33047851636836","4.53039511479032","4.55249931049938","",""
"Malta","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","19.3928553556719","49.0858253530226","23.4624019288702","22.1653562505809","22.4986939985155","23.131201881893","22.6352613082719","21.8960727476247","23.3815471763338","23.6611233729264","26.1021016064879","23.6011561094515","24.3262603924857","24.8273164150991","26.3441988824325","28.6337728598266","30.5948413571664","30.8538315354921","30.9968606665486","25.7834908114049","25.8800261609847","25.7946886433617","25.4501292120232","26.5597628777172","26.5249248904178","26.7144481333747","",""
"Mauritania","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.66327213249228","7.43069528667588","3.68536442004439","3.57947757720571","3.35499255540434","2.57332934584308","2.72181015808858","2.62461646692416","2.49794111456756","2.49448267286636","2.48973368576846","2.3591250068836","2.40471970470126","2.70670662382517","2.7524127845705","2.75996324768467","2.24449971959694","2.49137504750945","2.26277292013711","2.31877531998811","2.22413869243192","2.25306518397891","2.24008369457042","2.60493618895836","2.60134700381018","2.58971927669731","",""
"Mauritius","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","15.71800031254","24.7282436460805","17.3795820336523","17.3649817312611","17.073671710916","17.1417823183978","16.9805091120532","17.1595828744768","16.3863135121961","14.7387170725525","16.4473339504178","15.8107064784957","15.6237239908115","16.0343138584597","17.0687215781747","17.2648073741045","17.6194309098047","16.6935003897009","18.7659386452323","17.1709612745122","18.1424887675878","19.2323442309365","19.1994190736171","19.5026274969135","19.9641721722227","20.1251676861355","",""
"Mexico","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","8.19237965959908","8.58160148633486","9.00931334978707","9.04330677433784","9.45198001235954","7.596489459693","7.9604999744754","8.47595820612183","8.67506931662793","8.76109065410234","9.52164016644913","9.38811687075089","9.17293636588967","9.57943638009499","9.68730924588525","9.84198277095146","9.8744333699395","9.84812678917598","9.50266846109656","8.87202559877014","9.12368931064176","9.16758871418983","9.20341801514255","9.56463194969385","9.59010177808525","9.6188427169531","",""
"Moldova","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","0.0918511342733958","0.0504133283931959","0.0441038325947615","0.044213165365393","0.0422745928852875","0.0787635156785488","0.0476471570176428","0.038865541265118","0.0528913152973706","0.0419935644686804","0.338447510646698","0.052955891923767","0.0740051666066224","0.476665371080742","0.238986003887903","0.201032288318717","0.459651529602179","0.508291333124828","0.688148842827844","0.923909146353276","0.603998621757289","3.17292699487495","3.42847477617291","3.53983279498105","",""
"Mongolia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","23.6132015044789","28.477826071274","16.8386632351329","11.9363543896176","11.760198114883","9.31036475462982","7.25847470248052","4.06685088029511","4.05009203646818","4.01321638017562","3.91258885526967","3.97839634107787","4.04014204197826","3.93158399300134","4.40818502287692","4.6035428409937","4.92414844102992","6.31813585130378","8.16099040714676","8.75540498626746","9.88191688075566","11.7656898655129","12.0473856610616","12.3835366437999","12.6808346486837","13.2884381038507","",""
"Montenegro","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7300620928899","19.1206999120583","21.9843240713848","17.0855488266465","22.0806573497633","24.3123843218713","23.0299712757909","23.3919215302058","24.1451625800426","24.9163285558366","",""
"Morocco","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.25197766520476","3.91301434409472","3.12883424838628","2.8864549476238","3.44362175981002","3.0232902063623","3.37161371463807","3.11286838332651","3.21403488631306","3.12526249107915","2.87250896381841","2.9553617736539","3.00015841904095","3.18279427029132","3.26443103635454","3.20609643836781","3.09449007824138","2.93660341213445","3.06650847908732","3.532423817178","3.29224785962039","3.63100005274812","3.51219647958613","3.74832792200901","3.78630324520035","3.82577767192046","",""
"Mozambique","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.12479769063214","2.39100076363792","1.63853739094523","1.7090416629754","1.59670835865109","1.61917019819079","1.69310775431948","1.72885364195927","1.77479420092282","1.82706417878723","1.61072578575224","1.47474955908937","1.57904493916004","1.60703117786711","1.56788179149224","1.57366471185529","1.60552411322918","1.46365360493106","1.57586242181788","1.65583196587084","1.77501849498572","2.0093852876619","1.86757379494475","1.85520909292187","1.93366671472614","1.93305761058305","",""
"Myanmar","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","1.0819616652902","2.47877493931452","1.00814058534174","1.01257114913094","1.00253549777264","1.04366661477033","0.978150991431212","0.605381968982868","0.580284343962984","0.616241290054118","0.520818580891198","0.586907136746934","0.649383201281447","0.980766619714315","0.995811938712316","1.05029945360885","1.04791983324026","1.1544376189944","1.31450968357715","1.542104342587","1.48666501601212","1.46094401442705","1.32042215375918","1.29576188802814","1.32687496728634","1.34825257563693","",""
