ISO,Year,Indicator,Description,Source,URL,From,Imputed,Value,Corrected,Country
CZE,2008,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.58,False,Czech Republic
CZE,2009,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.56,False,Czech Republic
CZE,2010,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.62,False,Czech Republic
CZE,2011,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.62,False,Czech Republic
CZE,2012,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.6,False,Czech Republic
CZE,2013,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.59,False,Czech Republic
CZE,2014,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.6,False,Czech Republic
CZE,2015,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.56,False,Czech Republic
CZE,2016,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.55,False,Czech Republic
CZE,2017,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.53,False,Czech Republic
CZE,2018,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.46,False,Czech Republic
CZE,2019,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,True,1.46,False,Czech Republic
CZE,2020,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,True,1.46,False,Czech Republic
DEU,2000,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.605,True,Germany
DEU,2001,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.62,False,Germany
DEU,2002,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.62,False,Germany
DEU,2003,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.59,False,Germany
DEU,2004,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.59,False,Germany
DEU,2005,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.56,False,Germany
DEU,2006,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.55,False,Germany
DEU,2007,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.53,False,Germany
DEU,2008,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.5,False,Germany
DEU,2009,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.5,False,Germany
DEU,2010,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.49,False,Germany
DEU,2011,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.49,False,Germany
DEU,2012,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.47,False,Germany
DEU,2013,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.46,False,Germany
DEU,2014,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.46,False,Germany
DEU,2015,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.45,False,Germany
DEU,2016,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.44,False,Germany
DEU,2017,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.49,False,Germany
DEU,2018,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.53,False,Germany
DEU,2019,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.53,False,Germany
DEU,2020,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,True,1.53,False,Germany
DNK,2000,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.72,False,Denmark
DNK,2001,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.72,True,Denmark
DNK,2002,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.72,False,Denmark
DNK,2003,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.72,True,Denmark
DNK,2004,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.72,False,Denmark
DNK,2005,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.72,False,Denmark
DNK,2006,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.73,False,Denmark
DNK,2007,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.725,True,Denmark
DNK,2008,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.73,False,Denmark
DNK,2009,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.69,False,Denmark
DNK,2010,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.7,False,Denmark
DNK,2011,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.705,True,Denmark
DNK,2012,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.71,False,Denmark
DNK,2013,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.71,False,Denmark
DNK,2014,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.7,False,Denmark
DNK,2015,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.66,False,Denmark
DNK,2016,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.62,False,Denmark
DNK,2017,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.62,True,Denmark
DNK,2018,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.62,False,Denmark
DNK,2019,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,True,1.62,False,Denmark
DNK,2020,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,True,1.62,False,Denmark
ESP,2000,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.51,True,Spain
ESP,2001,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.56,False,Spain
ESP,2002,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.47,False,Spain
ESP,2003,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.5,False,Spain
ESP,2004,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.52,False,Spain
ESP,2005,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.56,False,Spain
ESP,2006,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.59,False,Spain
ESP,2007,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.5750000000000002,True,Spain
ESP,2008,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.59,False,Spain
ESP,2009,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.59,True,Spain
ESP,2010,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.61,False,Spain
ESP,2011,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.57,False,Spain
ESP,2012,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.52,False,Spain
ESP,2013,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.5150000000000001,True,Spain
ESP,2014,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.51,False,Spain
ESP,2015,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.51,False,Spain
ESP,2016,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.53,False,Spain
ESP,2017,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.64,False,Spain
ESP,2018,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.65,False,Spain
ESP,2019,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.66,False,Spain
ESP,2020,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,True,1.66,False,Spain
FIN,2000,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.44,False,Finland
FIN,2001,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.44,False,Finland
FIN,2002,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.44,False,Finland
FIN,2003,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.44,True,Finland
FIN,2004,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.44,False,Finland
FIN,2005,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.43,False,Finland
FIN,2006,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.42,False,Finland
FIN,2007,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.41,False,Finland
FIN,2008,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.38,False,Finland
FIN,2009,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.37,False,Finland
FIN,2010,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.36,False,Finland
FIN,2011,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.32,False,Finland
FIN,2012,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.32,False,Finland
FIN,2013,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.32,False,Finland
FIN,2014,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.32,False,Finland
FIN,2015,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.315,True,Finland
FIN,2016,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.31,False,Finland
FIN,2017,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.29,False,Finland
FIN,2018,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.28,False,Finland
FIN,2019,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.2850000000000001,True,Finland
FIN,2020,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,True,1.2850000000000001,True,Finland
FRA,2000,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.39,False,France
FRA,2001,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.39,False,France
FRA,2002,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.37,False,France
FRA,2003,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.36,False,France
FRA,2004,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.35,False,France
FRA,2005,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.34,False,France
FRA,2006,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.33,False,France
FRA,2007,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.33,False,France
FRA,2008,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.32,False,France
FRA,2009,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.32,False,France
FRA,2010,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.32,False,France
FRA,2011,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.3,False,France
FRA,2012,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.29,False,France
FRA,2013,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.26,False,France
FRA,2014,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.25,False,France
FRA,2015,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.25,False,France
FRA,2016,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.23,False,France
FRA,2017,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.23,False,France
FRA,2018,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.22,False,France
FRA,2019,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.225,True,France
FRA,2020,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,True,1.225,True,France
GBR,2000,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.67,True,United Kingdom
GBR,2001,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.67,True,United Kingdom
GBR,2002,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.67,False,United Kingdom
GBR,2003,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.67,True,United Kingdom
GBR,2004,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.67,False,United Kingdom
GBR,2005,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.67,False,United Kingdom
GBR,2006,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.65,False,United Kingdom
GBR,2007,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.65,False,United Kingdom
GBR,2008,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.59,False,United Kingdom
GBR,2009,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.55,False,United Kingdom
GBR,2010,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.5,False,United Kingdom
GBR,2011,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.47,False,United Kingdom
GBR,2012,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.45,False,United Kingdom
GBR,2013,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.43,False,United Kingdom
GBR,2014,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.4,False,United Kingdom
GBR,2015,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.36,False,United Kingdom
GBR,2016,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.35,False,United Kingdom
GBR,2017,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.33,False,United Kingdom
GBR,2018,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.28,False,United Kingdom
GBR,2019,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.26,False,United Kingdom
GBR,2020,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,True,1.26,False,United Kingdom
GRC,2000,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.53,True,Greece
GRC,2001,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.55,False,Greece
GRC,2002,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.53,False,Greece
GRC,2003,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.53,False,Greece
GRC,2004,TMP,Total passenger transport Passenger-kilometres energy intensity (MJ/pkm),IEA,https://www.iea.org/data-and-statistics/data-product/energy-efficiency-indicators,MANUAL,False,1.51,False,Greece
