ISO,Year,Value,Description,Country,Source,URL,DownloadDate,Variable,From
ALB,2017,13.5256825491485,Terrestrial and marine protected areas (% of total territorial area),Albania,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ALB,2016,13.1477494617734,Terrestrial and marine protected areas (% of total territorial area),Albania,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
DZA,2018,7.10549311732352,Terrestrial and marine protected areas (% of total territorial area),Algeria,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
DZA,2017,7.10549311732352,Terrestrial and marine protected areas (% of total territorial area),Algeria,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
DZA,2016,7.10549985987089,Terrestrial and marine protected areas (% of total territorial area),Algeria,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ASM,2018,8.71956554004454,Terrestrial and marine protected areas (% of total territorial area),American Samoa,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ASM,2017,8.71956554004454,Terrestrial and marine protected areas (% of total territorial area),American Samoa,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ASM,2016,8.70852175263238,Terrestrial and marine protected areas (% of total territorial area),American Samoa,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AND,2018,26.7277247815139,Terrestrial and marine protected areas (% of total territorial area),Andorra,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AND,2017,26.7277247815139,Terrestrial and marine protected areas (% of total territorial area),Andorra,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AND,2016,21.1909302818394,Terrestrial and marine protected areas (% of total territorial area),Andorra,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AGO,2018,5.00471082728009,Terrestrial and marine protected areas (% of total territorial area),Angola,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AGO,2017,5.00471082728009,Terrestrial and marine protected areas (% of total territorial area),Angola,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AGO,2016,5.00471334206571,Terrestrial and marine protected areas (% of total territorial area),Angola,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ATG,2018,0.258339766209328,Terrestrial and marine protected areas (% of total territorial area),Antigua and Barbuda,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ATG,2017,0.258339766209328,Terrestrial and marine protected areas (% of total territorial area),Antigua and Barbuda,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ATG,2016,0.271690243750207,Terrestrial and marine protected areas (% of total territorial area),Antigua and Barbuda,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ARG,2018,7.40512875012761,Terrestrial and marine protected areas (% of total territorial area),Argentina,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ARG,2017,7.40512875012761,Terrestrial and marine protected areas (% of total territorial area),Argentina,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ARG,2016,7.52859334896618,Terrestrial and marine protected areas (% of total territorial area),Argentina,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ARM,2018,23.1105028060216,Terrestrial and marine protected areas (% of total territorial area),Armenia,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ARM,2017,23.1105028060216,Terrestrial and marine protected areas (% of total territorial area),Armenia,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ARM,2016,23.1090030789546,Terrestrial and marine protected areas (% of total territorial area),Armenia,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ABW,2018,0.141163456065734,Terrestrial and marine protected areas (% of total territorial area),Aruba,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ABW,2017,0.141163456065734,Terrestrial and marine protected areas (% of total territorial area),Aruba,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
ABW,2016,0.527983104540655,Terrestrial and marine protected areas (% of total territorial area),Aruba,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AUS,2018,29.7087937305528,Terrestrial and marine protected areas (% of total territorial area),Australia,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AUS,2017,29.7087937305528,Terrestrial and marine protected areas (% of total territorial area),Australia,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AUS,2016,28.5918417236676,Terrestrial and marine protected areas (% of total territorial area),Australia,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AUT,2018,28.3979816556051,Terrestrial and marine protected areas (% of total territorial area),Austria,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AUT,2017,28.3979816556051,Terrestrial and marine protected areas (% of total territorial area),Austria,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AUT,2016,28.4439825865815,Terrestrial and marine protected areas (% of total territorial area),Austria,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AZE,2018,5.51915683577014,Terrestrial and marine protected areas (% of total territorial area),Azerbaijan,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AZE,2017,5.51915683577014,Terrestrial and marine protected areas (% of total territorial area),Azerbaijan,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
AZE,2016,5.51874580872895,Terrestrial and marine protected areas (% of total territorial area),Azerbaijan,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BHS,2018,8.55510641678468,Terrestrial and marine protected areas (% of total territorial area),"Bahamas, The","World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BHS,2017,8.55510641678468,Terrestrial and marine protected areas (% of total territorial area),"Bahamas, The","World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BHS,2016,1.24025812422249,Terrestrial and marine protected areas (% of total territorial area),"Bahamas, The","World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BHR,2018,1.68635200570205,Terrestrial and marine protected areas (% of total territorial area),Bahrain,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BHR,2017,1.68635200570205,Terrestrial and marine protected areas (% of total territorial area),Bahrain,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BHR,2016,1.69477264805221,Terrestrial and marine protected areas (% of total territorial area),Bahrain,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BGD,2018,4.88864858128713,Terrestrial and marine protected areas (% of total territorial area),Bangladesh,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BGD,2017,4.88864858128713,Terrestrial and marine protected areas (% of total territorial area),Bangladesh,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BGD,2016,4.88867647961894,Terrestrial and marine protected areas (% of total territorial area),Bangladesh,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BRB,2018,0.00887361505544849,Terrestrial and marine protected areas (% of total territorial area),Barbados,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BRB,2017,0.00887361505544849,Terrestrial and marine protected areas (% of total territorial area),Barbados,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BRB,2016,0.00916620431253737,Terrestrial and marine protected areas (% of total territorial area),Barbados,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BLR,2018,9.35349335261767,Terrestrial and marine protected areas (% of total territorial area),Belarus,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BLR,2017,9.35349335261767,Terrestrial and marine protected areas (% of total territorial area),Belarus,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BLR,2016,9.51125836698787,Terrestrial and marine protected areas (% of total territorial area),Belarus,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BEL,2018,24.6491730272904,Terrestrial and marine protected areas (% of total territorial area),Belgium,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BEL,2017,24.6491730272904,Terrestrial and marine protected areas (% of total territorial area),Belgium,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BEL,2016,24.5781622457406,Terrestrial and marine protected areas (% of total territorial area),Belgium,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BLZ,2018,20.5904509930421,Terrestrial and marine protected areas (% of total territorial area),Belize,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BLZ,2017,20.5904509930421,Terrestrial and marine protected areas (% of total territorial area),Belize,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BLZ,2016,20.5917919778095,Terrestrial and marine protected areas (% of total territorial area),Belize,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BEN,2018,23.4719085609043,Terrestrial and marine protected areas (% of total territorial area),Benin,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BEN,2017,23.4719085609043,Terrestrial and marine protected areas (% of total territorial area),Benin,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BEN,2016,28.8719449693959,Terrestrial and marine protected areas (% of total territorial area),Benin,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BMU,2018,0.000390137013900296,Terrestrial and marine protected areas (% of total territorial area),Bermuda,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BMU,2017,0.000390137013900296,Terrestrial and marine protected areas (% of total territorial area),Bermuda,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BMU,2016,0.0338708242033383,Terrestrial and marine protected areas (% of total territorial area),Bermuda,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BTN,2018,48.0078510451912,Terrestrial and marine protected areas (% of total territorial area),Bhutan,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BTN,2017,48.0078510451912,Terrestrial and marine protected areas (% of total territorial area),Bhutan,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
BTN,2016,48.0073121564601,Terrestrial and marine protected areas (% of total territorial area),Bhutan,"World Database on Protected Areas (WDPA) where the compilation and management is carried out by United Nations Environment World Conservation Monitoring Centre (UNEP-WCMC) in collaboration with governments, non-governmental organizations, academia and industry. The data is available online through the Protected Planet website (https://www.protectedplanet.net/).",https://api.worldbank.org/v2/country/all/indicator/?indicator=ER.PTD.TOTL.ZS,2021-07-16,CV3,WB API
