Country,ISO,Description,Source,Year,Value,URL,DownloadDate,Variable,From
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2004,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2005,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2006,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2007,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2008,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2009,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2010,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2011,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2012,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2013,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2014,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2015,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2016,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2017,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2018,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2019,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
"China, Macao Special Administrative Region",MAC,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2020,0.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2000,62.8686,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2001,62.8686,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2002,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2003,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2004,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2005,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2006,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2007,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2008,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2009,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2010,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2011,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2012,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2013,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2014,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2015,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2016,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2017,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2018,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2019,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Christmas Island,CXR,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2020,62.88558,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Cocos (Keeling) Islands,CCK,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2000,100.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Cocos (Keeling) Islands,CCK,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2001,100.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Cocos (Keeling) Islands,CCK,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2002,100.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Cocos (Keeling) Islands,CCK,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2003,100.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Cocos (Keeling) Islands,CCK,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2004,100.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Cocos (Keeling) Islands,CCK,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2005,100.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Cocos (Keeling) Islands,CCK,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2006,100.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Cocos (Keeling) Islands,CCK,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2007,100.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
Cocos (Keeling) Islands,CCK,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%) Reporting Type G,"BirdLife International, IUCN and UNEP-WCMC (2020). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",2008,100.0,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=ER_MRN_MPA&pageSize=1000000000,2021-07-16,BE1.1,SDG API
